InstrumentID,Currency,Ignore,Expired
72998,USD,False,False
73344,EUR,False,True
74649,USD,True,False
76077,CHF,False,False
76093,CHF,False,False
76251,USD,False,False
76293,GBP,False,True
76738,EUR,True,True
77364,EUR,False,True
78209,EUR,False,False
78469,GBP,False,False
78574,USD,True,False
79057,EUR,True,False
79185,CHF,True,False
79242,USD,True,False
80185,GBP,True,False
80463,USD,False,False
80862,CHF,True,False
81191,EUR,False,False
81229,EUR,False,False
81782,GBP,False,False
81845,EUR,False,False
81932,EUR,False,False
82461,CHF,False,False
83293,GBP,False,False
83827,USD,False,False
84152,CHF,False,False
84374,USD,False,False
84392,CHF,False,True
85414,CHF,False,False
85774,USD,False,True
86781,GBP,True,False
86833,EUR,False,False
86882,USD,False,False
86898,CHF,False,True
87222,USD,True,False
87520,CHF,False,False
87869,GBP,False,False
87930,CHF,True,False
88163,CHF,False,False
88744,GBP,False,False
89337,USD,False,False
89492,GBP,False,False
89745,CHF,False,False
90249,USD,True,False
90266,EUR,False,True
90428,EUR,False,False
90531,CHF,False,True
90600,USD,True,True
90603,EUR,True,False
90647,EUR,True,False
91535,USD,False,False
91630,CHF,True,False
91653,CHF,True,False
91658,CHF,False,False
91842,USD,False,False
91869,EUR,True,True
92507,USD,False,False
93510,USD,False,False
93721,CHF,False,True
93831,CHF,True,False
93840,GBP,False,False
94677,USD,True,False
94777,CHF,False,False
95510,USD,False,False
96150,EUR,True,False
96488,CHF,False,False
96667,USD,False,False
96737,EUR,True,False
97304,EUR,False,False
97393,USD,True,True
97866,GBP,False,True
97913,EUR,False,False
97923,USD,True,False
98961,CHF,True,False
99112,USD,False,False
99468,GBP,False,False
99811,USD,False,True
100032,CHF,False,True
100365,USD,False,False
100517,USD,False,False
100556,GBP,True,True
100714,CHF,False,False
101076,GBP,False,False
101362,USD,True,False
101864,EUR,False,False
102125,GBP,False,False
102445,USD,False,False
102800,USD,True,False
103042,CHF,True,False
103228,EUR,False,False
104211,USD,False,True
104272,USD,True,False
104726,CHF,True,False
104879,USD,False,False
105504,EUR,False,True
106072,USD,False,False
106332,CHF,True,False
106489,CHF,False,False
106782,USD,False,False
106920,USD,False,False
107406,EUR,True,True
107910,EUR,False,False
108188,USD,True,True
109487,USD,False,False
109687,USD,False,False
109848,CHF,True,True
110102,USD,False,False
110771,GBP,True,True
111228,USD,False,False
111362,USD,False,False
111364,USD,False,False
111443,EUR,False,False
111622,EUR,False,False
111759,USD,False,False
111781,EUR,False,True
112138,USD,False,False
112171,USD,True,True
112183,EUR,False,False
112370,CHF,True,True
112556,USD,False,False
112623,USD,False,True
112852,CHF,False,False
113348,USD,False,False
114635,USD,False,False
115149,CHF,True,False
115502,USD,True,False
115569,CHF,False,False
115713,CHF,False,False
116897,USD,False,True
117529,EUR,True,False
117533,USD,True,False
119141,USD,True,False
120799,USD,True,False
121171,USD,True,False
121231,EUR,False,True
122886,CHF,False,False
122890,USD,False,False
122892,GBP,False,False
122900,USD,False,False
122920,CHF,False,False
122924,GBP,False,True
128360,CHF,False,True
130452,USD,False,False
130576,CHF,False,False
130634,CHF,True,True
131013,CHF,False,False
132480,USD,True,False
132796,USD,False,False
132961,CHF,False,True
134130,USD,False,False
134368,EUR,True,False
134393,GBP,True,False
135567,USD,False,True
135569,USD,False,False
136020,EUR,False,False
136864,USD,True,False
137337,EUR,True,True
137857,CHF,True,False
139385,CHF,False,False
139644,USD,False,True
139757,USD,False,True
139855,EUR,False,False
140110,USD,False,True
140174,GBP,True,False
140267,EUR,False,True
140711,CHF,False,False
142488,CHF,True,True
142507,USD,False,False
143385,EUR,False,False
145935,USD,False,False
146656,USD,False,False
148626,CHF,False,True
149352,EUR,True,False
149354,EUR,False,True
149406,EUR,True,False
152077,CHF,False,True
152081,EUR,False,False
156609,CHF,False,False
157296,EUR,False,False
158238,CHF,False,False
158528,GBP,False,False
159690,GBP,False,True
159858,EUR,True,False
160271,USD,True,False
160565,USD,False,False
160567,USD,True,False
337,CHF,False,False
2012,USD,False,False
4231,GBP,True,False
4772,USD,True,True
29,USD,False,False
172,GBP,False,False
194,CHF,False,False
348,GBP,False,False
492,CHF,False,False
714,CHF,False,False
922,EUR,False,False
928,CHF,False,False
930,CHF,False,False
931,EUR,False,False
942,EUR,False,False
965,EUR,False,False
1104,EUR,False,False
1175,CHF,False,False
1199,GBP,False,False
1232,GBP,False,True
1237,CHF,False,False
1245,GBP,False,False
1246,CHF,False,False
1255,CHF,False,False
1348,EUR,False,False
1570,GBP,False,False
1627,CHF,False,True
1729,USD,False,False
1809,CHF,False,False
2023,EUR,False,False
2066,USD,False,True
2067,GBP,False,False
2117,USD,False,False
2118,GBP,False,False
2159,GBP,False,True
2204,CHF,False,False
2606,USD,False,False
2672,USD,False,False
2677,USD,False,False
2710,USD,False,False
2892,CHF,False,False
2952,CHF,True,True
3018,USD,False,False
3134,CHF,False,False
3262,USD,True,False
3503,USD,True,False
3535,CHF,False,False
3676,EUR,False,False
4239,USD,False,False
4404,CHF,True,False
4437,CHF,True,False
4552,USD,False,False
4645,CHF,False,False
4725,USD,False,True
4975,EUR,False,False
5015,USD,False,False
5017,USD,False,True
5054,USD,False,False
5062,GBP,True,False
5072,CHF,True,False
5105,CHF,False,True
5137,USD,True,False
5254,USD,False,False
5574,CHF,False,False
5608,USD,False,True
5686,CHF,True,False
5782,USD,False,False
5853,EUR,False,False
5867,USD,False,False
5881,GBP,True,True
5949,USD,False,False
6140,USD,True,True
6197,CHF,False,False
6214,USD,False,True
6242,USD,False,False
6281,USD,False,False
6322,CHF,False,False
6323,USD,False,False
6365,USD,False,False
6385,USD,False,False
6530,USD,True,False
6538,CHF,True,False
6584,USD,False,False
6643,GBP,True,False
6666,CHF,False,True
6757,CHF,False,True
6774,CHF,False,False
6777,USD,False,False
6790,CHF,False,False
6858,CHF,True,False
6971,EUR,True,True
6987,GBP,False,False
6993,USD,False,False
7013,CHF,True,True
7022,EUR,False,False
7044,GBP,True,True
7068,USD,False,False
7069,USD,True,True
7084,EUR,True,True
7115,EUR,True,True
7116,USD,True,False
7135,EUR,True,False
7163,CHF,True,False
7223,USD,True,False
7254,USD,False,False
7371,USD,False,False
7587,USD,False,False
7700,USD,False,False
7728,USD,False,True
7771,CHF,False,False
7827,EUR,True,False
7981,USD,False,False
7982,USD,False,False
8195,USD,True,False
8228,EUR,False,False
8370,CHF,True,True
8477,CHF,False,False
8600,GBP,True,True
8620,USD,False,True
8690,USD,False,False
8781,CHF,False,False
8928,USD,True,True
8973,USD,False,True
8983,USD,False,False
27266,EUR,True,False
27317,CHF,False,False
27604,USD,True,True
27721,CHF,False,False
27773,EUR,False,False
27788,EUR,True,False
27834,GBP,False,False
31410,EUR,False,False
31878,USD,False,False
31952,CHF,False,False
33004,EUR,False,False
33683,USD,False,False
34048,CHF,False,False
34437,USD,False,False
7,USD,False,False
9,GBP,False,False
18,USD,False,False
74,USD,False,False
76,EUR,False,False
79,CHF,False,False
81,CHF,False,False
85,USD,False,False
86,USD,False,False
92,GBP,False,False
95,USD,False,False
100,EUR,False,False
140,USD,False,False
376,USD,False,False
640,EUR,False,False
653,GBP,False,False
707,USD,False,False
719,CHF,False,False
743,USD,False,False
765,EUR,False,False
802,USD,False,False
818,CHF,False,False
832,GBP,False,False
849,USD,False,False
852,USD,False,False
4,CHF,False,False
35,GBP,False,False
42,USD,False,False
48,GBP,False,False
57,USD,False,False
58,EUR,False,False
63,USD,True,True
64,EUR,True,True
70,USD,False,False
89,USD,False,False
97,USD,False,True
105,EUR,False,False
122,USD,False,False
154,EUR,False,False
159,USD,False,False
160,EUR,False,False
166,CHF,False,False
177,CHF,False,False
179,CHF,False,False
202,CHF,True,True
206,USD,True,False
209,CHF,False,False
229,USD,False,False
230,USD,False,False
249,EUR,False,False
262,EUR,False,False
269,CHF,False,True
281,EUR,False,False
283,CHF,False,False
326,EUR,False,True
328,EUR,False,False
332,CHF,True,True
334,USD,False,False
340,USD,False,True
346,USD,False,False
354,CHF,True,True
361,USD,False,False
365,EUR,True,False
366,EUR,True,True
369,CHF,True,False
379,CHF,False,False
383,CHF,False,False
407,USD,False,True
412,USD,False,False
423,EUR,False,False
428,USD,False,False
429,USD,True,False
445,USD,True,False
448,USD,False,False
450,CHF,False,False
451,USD,False,True
456,USD,False,True
465,USD,False,False
475,CHF,False,False
479,USD,False,False
482,CHF,True,True
491,CHF,False,False
493,CHF,False,False
501,EUR,False,False
504,GBP,False,False
507,CHF,False,False
517,EUR,False,False
522,EUR,False,False
529,EUR,False,False
547,USD,False,False
599,USD,False,False
612,CHF,True,False
662,CHF,False,False
703,USD,True,True
880,USD,False,False
891,CHF,True,False
898,EUR,False,False
902,USD,False,False
915,CHF,False,False
916,GBP,False,False
917,GBP,False,False
929,EUR,False,False
933,EUR,False,False
940,GBP,False,False
950,CHF,False,False
951,EUR,False,False
954,USD,False,False
955,USD,False,False
966,EUR,False,True
968,CHF,False,False
969,CHF,False,False
982,GBP,True,False
1013,USD,False,False
1019,USD,False,False
1023,GBP,False,False
1042,CHF,False,False
1082,USD,False,False
1086,CHF,False,False
1090,EUR,False,False
1091,CHF,False,False
1103,EUR,False,False
1124,CHF,False,False
1126,CHF,False,False
1128,USD,False,False
1130,USD,True,True
1161,CHF,False,True
1185,CHF,False,False
1211,CHF,False,False
1216,CHF,True,False
1227,USD,False,False
1238,CHF,False,False
1253,EUR,False,False
1261,EUR,False,False
1262,USD,False,False
1268,USD,False,False
1269,EUR,False,False
1274,EUR,False,False
1286,EUR,False,False
1292,USD,False,False
1299,CHF,False,False
1306,USD,True,True
1321,CHF,False,False
1327,GBP,False,False
1336,USD,False,False
1345,USD,False,False
1347,USD,False,False
1350,CHF,False,False
1354,USD,False,False
1381,EUR,False,False
1391,EUR,False,False
1441,USD,False,False
4970,GBP,False,True
905,CHF,False,False
1907,CHF,False,False
1960,EUR,False,False
2013,CHF,False,False
2690,USD,False,False
3406,CHF,True,False
3555,EUR,False,False
5380,CHF,True,False
5618,CHF,False,False
5747,EUR,False,False
6201,USD,False,False
6516,USD,False,False
6753,USD,False,False
7212,USD,False,False
8191,EUR,True,True
8493,GBP,False,False
26111,USD,True,False
31116,CHF,False,True
32469,CHF,False,True
38038,USD,False,False
51471,USD,True,False
54259,USD,False,False
58047,USD,False,False
58299,EUR,True,False
64285,GBP,True,True
181,USD,False,False
393,USD,True,False
553,CHF,False,False
918,USD,False,False
921,USD,False,False
945,CHF,False,False
948,USD,False,False
952,EUR,False,False
1012,USD,False,False
1135,CHF,False,False
1224,USD,False,False
1256,USD,False,False
1281,EUR,False,False
1295,CHF,False,False
1296,CHF,False,False
1301,CHF,True,False
1346,CHF,False,False
1395,USD,False,False
1427,EUR,False,False
5060,CHF,False,False
315,EUR,False,False
1527,EUR,False,False
1608,USD,False,False
1641,USD,False,False
1693,EUR,False,False
1769,CHF,False,True
1799,EUR,False,False
2301,USD,False,False
2402,USD,False,False
2431,CHF,False,False
2459,USD,False,False
2542,EUR,False,False
2605,USD,False,False
2616,USD,False,False
2617,CHF,False,False
2701,USD,False,False
3081,EUR,False,False
3213,EUR,False,False
3355,CHF,False,False
3438,USD,False,False
3697,CHF,False,False
3826,USD,False,False
4105,USD,False,False
4370,CHF,False,False
5219,USD,False,False
5459,GBP,False,False
6286,CHF,True,False
6541,EUR,False,False
6754,USD,False,False
6893,USD,False,True
6934,CHF,False,False
7147,EUR,False,False
7360,USD,False,False
7373,USD,False,False
7454,CHF,False,False
7482,CHF,False,True
8947,EUR,False,False
31184,EUR,False,False
19,GBP,False,False
24,USD,False,False
224,CHF,False,False
236,CHF,False,False
319,USD,False,False
425,USD,True,True
532,USD,False,False
605,USD,False,False
668,CHF,False,False
670,CHF,False,True
841,CHF,True,False
900,GBP,False,False
949,EUR,False,False
971,USD,False,False
1078,EUR,False,False
1096,USD,False,False
1188,USD,False,False
1202,USD,True,False
1241,CHF,False,True
1277,CHF,False,False
1305,CHF,False,False
1438,USD,False,False
1515,EUR,False,False
1735,USD,False,False
1797,USD,False,False
1835,EUR,False,False
1873,EUR,False,False
1900,USD,True,True
1927,EUR,False,False
1931,CHF,False,True
1935,CHF,True,False
1941,CHF,True,False
1944,EUR,False,False
1946,EUR,False,False
1947,EUR,False,False
1949,EUR,True,False
1951,USD,False,False
1957,CHF,False,False
1958,CHF,False,False
1959,CHF,False,False
2022,USD,False,False
2027,USD,False,False
2068,CHF,False,True
2126,CHF,False,False
2132,USD,False,False
2176,USD,False,False
2178,USD,True,False
2181,EUR,False,True
2183,USD,False,False
2203,USD,False,False
2205,EUR,True,False
2351,CHF,False,True
2361,USD,False,True
2474,CHF,False,False
2644,USD,True,False
2721,CHF,False,False
2728,CHF,False,False
2730,USD,False,False
2731,USD,False,False
2739,CHF,False,False
2746,CHF,False,False
2805,CHF,False,False
2932,USD,False,False
2953,CHF,False,False
2970,USD,False,False
3053,USD,True,False
3067,CHF,False,False
3088,CHF,False,False
3095,CHF,False,False
3100,USD,False,False
3155,GBP,True,False
3159,CHF,False,False
3201,CHF,False,False
3245,CHF,False,True
3248,USD,False,False
3252,EUR,False,False
3310,CHF,False,True
3365,USD,False,False
3371,USD,True,False
3405,USD,False,True
3462,GBP,False,False
3468,USD,False,False
3475,GBP,True,False
3498,USD,False,False
3546,USD,False,False
3559,EUR,False,False
3629,USD,False,False
3668,USD,False,False
3681,EUR,False,False
3736,EUR,False,False
3741,USD,False,False
3844,CHF,False,False
3992,CHF,True,True
4008,GBP,False,False
4103,EUR,False,False
4167,GBP,False,False
4223,GBP,False,False
4225,USD,True,False
4267,EUR,True,True
4278,EUR,True,False
4282,USD,True,True
4297,CHF,False,True
4312,CHF,False,False
4343,USD,False,False
4359,USD,False,False
4432,USD,True,False
4458,EUR,True,False
4857,EUR,False,False
4865,CHF,False,False
4881,CHF,False,False
4967,USD,False,True
4976,CHF,True,True
4978,USD,True,True
5073,USD,True,True
5096,EUR,False,True
5114,USD,False,False
5147,EUR,False,True
5177,GBP,True,False
5225,CHF,False,False
5304,EUR,False,False
5348,USD,False,True
5367,USD,False,True
5373,USD,True,False
5385,EUR,True,False
5446,USD,False,False
5463,USD,False,False
5470,USD,False,False
5489,CHF,True,False
5502,USD,False,False
5599,CHF,False,False
5633,GBP,False,False
5682,USD,True,False
5810,CHF,False,False
5878,USD,False,False
5940,CHF,False,True
5954,CHF,False,False
5971,GBP,False,False
5991,CHF,False,False
5992,EUR,False,False
6001,USD,True,False
6008,EUR,True,False
6162,USD,False,False
6235,USD,True,True
6404,USD,False,False
6552,USD,False,True
6591,USD,False,False
6599,EUR,False,False
6611,USD,True,False
6620,CHF,False,False
6669,USD,False,True
6796,CHF,False,False
6807,EUR,False,False
6873,GBP,False,False
6881,CHF,False,False
6890,EUR,False,True
6918,GBP,True,False
6947,USD,False,False
6954,CHF,False,False
6981,USD,False,True
6982,EUR,True,True
6985,CHF,False,False
7038,USD,False,False
7042,USD,False,True
7063,CHF,False,True
7070,CHF,False,False
7072,CHF,False,True
7088,CHF,False,True
7104,CHF,True,True
7136,USD,True,False
7139,CHF,False,False
7160,GBP,False,False
7161,USD,False,False
7162,CHF,False,False
7234,GBP,True,False
7347,USD,True,False
7419,EUR,False,True
7458,GBP,False,False
7713,USD,False,False
7748,GBP,False,False
7766,CHF,False,False
7942,USD,False,True
8019,EUR,True,True
8042,USD,True,True
8125,EUR,False,True
8154,GBP,False,False
8239,CHF,False,False
8338,USD,False,False
8507,EUR,True,False
8529,CHF,False,False
8656,USD,False,False
8955,USD,False,False
8966,USD,False,False
25753,GBP,False,False
25769,USD,False,True
25805,CHF,True,False
26052,CHF,True,False
26242,EUR,False,False
27803,CHF,True,True
30812,USD,False,False
30820,USD,False,True
31101,USD,True,True
31658,EUR,False,False
32892,GBP,False,False
33162,EUR,False,False
33903,USD,True,False
34143,EUR,True,False
34326,CHF,False,True
36517,GBP,False,False
36529,CHF,False,False
36535,USD,False,True
37733,USD,False,False
37736,EUR,False,False
39183,USD,False,False
39231,CHF,False,False
39869,GBP,False,False
40278,EUR,False,False
40629,GBP,False,False
40815,USD,False,False
41285,USD,False,False
41571,CHF,False,False
41863,EUR,False,False
42004,USD,True,False
42418,EUR,False,True
42734,EUR,True,False
44204,CHF,True,False
1034,USD,True,False
78,CHF,True,False
842,USD,True,True
1409,CHF,False,False
69,CHF,False,False
1753,EUR,False,False
3275,USD,False,False
3744,USD,False,True
5110,CHF,False,True
5218,GBP,False,False
7445,GBP,False,False
27831,EUR,False,False
30810,USD,False,False
37731,EUR,False,True
44665,CHF,False,False
47610,EUR,False,False
49530,USD,False,False
51255,USD,False,False
52952,GBP,False,False
53129,EUR,True,False
55118,EUR,False,False
55247,USD,False,False
55280,EUR,False,False
56782,USD,False,False
57669,USD,False,False
59387,USD,False,False
61024,USD,False,False
61323,USD,False,False
62849,USD,False,False
63082,USD,False,False
65514,CHF,False,False
69122,CHF,False,False
73017,CHF,False,False
73587,USD,False,False
82459,USD,False,False
91542,USD,False,False
92259,EUR,False,False
73,USD,False,False
1892,USD,False,False
2356,USD,True,False
1300,EUR,False,False
1366,GBP,False,False
2202,USD,False,False
2300,USD,False,False
2470,USD,False,False
2583,EUR,True,False
2662,EUR,False,False
2713,USD,False,False
3720,CHF,False,True
5065,GBP,True,False
27822,EUR,False,False
73268,CHF,True,False
8,USD,False,False
23,CHF,False,False
118,USD,False,False
203,GBP,False,False
227,CHF,False,False
228,USD,True,False
254,GBP,True,False
368,CHF,False,False
413,EUR,False,False
419,CHF,False,False
424,CHF,False,False
426,CHF,False,False
432,USD,False,False
459,CHF,False,False
463,USD,False,False
472,USD,False,False
477,USD,False,False
518,GBP,False,False
523,EUR,False,False
540,GBP,False,False
581,USD,False,False
647,EUR,False,False
767,CHF,False,False
782,USD,False,False
869,USD,False,False
947,CHF,False,False
996,EUR,True,False
1006,CHF,False,True
1010,EUR,False,False
1017,USD,False,False
1018,GBP,False,False
1025,USD,False,False
1081,USD,False,False
1114,GBP,False,True
1120,EUR,False,False
1181,USD,True,True
1226,USD,False,False
1352,USD,False,False
1390,USD,False,True
1399,CHF,True,True
1422,EUR,False,False
1440,USD,False,False
1461,CHF,False,False
1488,CHF,False,False
1508,USD,False,False
1523,EUR,False,False
1562,CHF,False,False
1566,USD,False,False
1588,USD,False,False
1598,CHF,False,True
1614,GBP,False,False
1620,GBP,False,False
1624,EUR,False,True
1672,USD,False,False
1686,USD,False,False
1701,USD,False,False
1711,CHF,False,False
1726,EUR,False,False
1783,CHF,True,False
1785,USD,True,False
1791,USD,False,False
1798,USD,False,True
1864,GBP,False,False
1882,USD,False,False
1943,EUR,False,True
1965,EUR,False,False
1982,GBP,False,False
2009,CHF,False,False
2015,EUR,False,False
2065,GBP,False,False
2070,USD,False,False
2082,CHF,False,False
2083,EUR,False,False
2088,EUR,False,False
2112,GBP,False,False
2116,USD,False,False
2120,USD,False,False
2121,USD,True,False
2122,CHF,True,False
2136,CHF,False,False
2146,CHF,False,False
2166,EUR,False,False
2184,EUR,False,False
2188,USD,False,False
2236,USD,True,True
2240,USD,False,False
2245,USD,False,False
2247,USD,False,False
2252,CHF,False,False
2253,CHF,False,False
2255,CHF,False,True
2264,GBP,False,False
2267,USD,False,False
2296,EUR,False,False
2307,USD,False,False
2320,CHF,False,True
2346,CHF,False,False
2347,EUR,True,False
2352,GBP,False,False
2367,USD,False,False
2369,GBP,False,False
2374,GBP,True,False
2376,USD,False,False
2389,GBP,False,True
2398,EUR,False,False
2411,EUR,False,False
2412,CHF,False,False
2417,CHF,False,False
2418,USD,True,False
2420,USD,False,False
2432,CHF,True,False
2433,CHF,False,False
2435,GBP,False,False
2457,USD,False,True
2463,USD,False,False
2468,CHF,False,False
2505,EUR,False,False
2517,USD,False,True
2518,EUR,False,False
2520,USD,False,False
2521,EUR,False,False
2523,EUR,False,True
2524,USD,True,False
2530,USD,False,True
2531,CHF,False,True
2532,USD,True,True
2533,CHF,False,False
2535,USD,True,False
2561,USD,True,False
2574,GBP,True,False
2577,EUR,True,True
2598,CHF,False,False
2611,GBP,False,False
2639,EUR,True,False
2641,EUR,False,False
2664,GBP,False,False
2687,EUR,False,False
2688,EUR,False,False
2738,CHF,True,False
2741,CHF,False,True
2749,USD,False,False
2750,EUR,False,False
2757,CHF,False,False
2763,GBP,False,False
2782,EUR,False,False
2787,CHF,True,True
2790,EUR,True,False
2793,CHF,False,False
2794,USD,False,False
2802,CHF,False,True
2803,USD,False,False
2829,CHF,False,False
2851,CHF,False,True
2852,CHF,False,False
2856,CHF,True,True
2875,USD,False,False
2883,USD,True,True
2917,USD,False,False
2929,EUR,False,False
2942,USD,False,False
2944,CHF,False,False
2950,USD,False,False
2956,EUR,False,False
2966,GBP,False,False
2967,USD,False,True
2971,USD,False,False
2977,EUR,True,False
2989,USD,False,False
3015,CHF,True,False
3032,CHF,True,False
3035,USD,False,False
3038,EUR,True,False
3063,GBP,False,True
3068,EUR,False,False
3072,USD,False,False
3074,USD,False,True
3087,USD,False,False
3098,USD,False,False
3102,CHF,False,False
3105,GBP,False,False
3111,USD,True,False
3120,EUR,False,False
3130,USD,False,False
3138,CHF,False,False
3141,USD,True,False
3144,USD,False,False
3156,GBP,False,False
3167,CHF,False,True
3174,EUR,False,False
3197,EUR,False,False
3198,USD,False,False
3204,USD,False,False
3206,USD,True,False
3244,EUR,False,False
3247,GBP,False,False
3249,GBP,False,False
3257,CHF,False,False
3258,USD,False,False
3269,GBP,False,False
3274,USD,False,False
3296,CHF,True,True
3308,CHF,True,False
3316,CHF,False,True
3334,USD,False,False
3359,USD,False,False
3360,USD,False,False
3363,EUR,False,False
3370,USD,False,False
3385,CHF,True,True
3391,CHF,True,False
3394,CHF,True,False
3395,GBP,False,True
3418,USD,False,False
3420,USD,False,False
3421,USD,False,False
3426,USD,True,False
3428,CHF,False,False
3441,CHF,False,False
3445,CHF,False,True
3451,EUR,False,False
3478,CHF,False,False
3483,USD,True,False
3494,USD,False,False
3500,USD,False,False
3506,EUR,True,False
3507,USD,False,False
3513,USD,True,False
3524,USD,False,False
3526,GBP,False,False
3528,CHF,False,False
3529,CHF,True,False
3537,CHF,False,True
3545,CHF,False,False
3548,CHF,False,False
3549,EUR,False,False
3551,CHF,False,False
3557,EUR,False,True
3608,CHF,False,False
3613,EUR,True,False
3614,GBP,False,False
3649,CHF,False,False
3684,USD,True,False
3685,USD,False,False
3686,USD,False,False
3688,EUR,False,False
3701,USD,False,False
3702,GBP,False,False
3704,USD,False,False
3712,USD,False,False
3713,EUR,False,False
3724,EUR,False,False
3734,EUR,True,False
3791,USD,False,False
3804,GBP,False,True
3812,USD,False,False
3834,EUR,False,True
3859,CHF,False,False
3927,CHF,False,False
3957,CHF,False,False
4002,CHF,False,False
4009,EUR,False,True
4012,EUR,True,True
4039,EUR,False,False
4041,CHF,False,False
4055,CHF,False,True
4060,EUR,True,True
4062,CHF,False,False
4063,USD,False,False
4086,CHF,False,False
4088,CHF,False,True
4090,USD,False,True
4102,USD,False,False
4111,USD,False,True
4122,USD,True,True
4126,EUR,False,False
4128,CHF,False,False
4132,GBP,False,False
4148,USD,False,False
4190,USD,False,False
4211,EUR,True,False
4214,USD,False,False
4228,USD,False,True
4263,EUR,False,False
4276,USD,False,False
4280,USD,True,False
4291,USD,False,False
4292,USD,True,False
4316,CHF,False,False
4318,USD,False,True
4326,USD,False,False
4333,CHF,False,False
4345,USD,True,True
4352,GBP,True,True
4354,EUR,False,False
4396,CHF,False,False
4406,CHF,False,False
4409,CHF,True,False
4464,CHF,False,False
4465,USD,True,False
4474,USD,False,False
4482,CHF,False,True
4486,USD,True,True
4487,CHF,False,False
4488,EUR,False,False
4491,CHF,False,False
4495,EUR,False,False
4496,CHF,True,False
4498,USD,True,False
4499,USD,False,False
4503,EUR,True,False
4522,USD,True,True
4524,EUR,False,False
4526,USD,True,False
4528,USD,True,True
4557,USD,False,False
4564,EUR,True,True
4570,GBP,False,True
4573,USD,False,False
4608,USD,False,False
4617,USD,False,True
4627,CHF,False,False
4628,USD,False,False
4629,CHF,False,False
4639,USD,True,True
4661,CHF,False,False
4681,USD,True,False
4709,USD,False,False
4710,USD,True,False
4714,USD,False,True
4733,USD,False,False
4751,EUR,False,True
4787,USD,False,True
4803,USD,False,True
4815,CHF,False,False
4830,GBP,False,False
4832,EUR,False,False
4835,CHF,False,False
4889,EUR,False,False
4898,CHF,False,False
4929,USD,False,False
4932,CHF,False,True
4941,USD,False,False
4951,USD,False,True
4954,USD,False,False
4960,CHF,True,False
4971,USD,False,False
5027,USD,False,False
5043,USD,False,False
5049,GBP,False,False
5061,USD,True,False
5111,EUR,True,True
5122,USD,True,False
5125,CHF,False,False
5127,USD,True,False
5152,USD,False,False
5161,EUR,True,False
5172,CHF,False,False
5187,USD,False,False
5193,EUR,False,False
5198,USD,True,False
5208,USD,False,True
5214,GBP,False,True
5237,GBP,True,True
5247,GBP,True,True
5250,CHF,True,False
5276,USD,True,False
5277,GBP,False,False
5297,USD,True,False
5303,CHF,False,False
5307,CHF,False,True
5309,CHF,True,False
5334,EUR,False,True
5335,EUR,True,False
5344,USD,False,True
5359,GBP,False,False
5382,USD,False,False
5452,USD,False,False
5471,CHF,False,True
5506,GBP,False,False
5534,EUR,True,True
5544,CHF,False,False
5548,CHF,True,True
5561,GBP,False,False
5564,EUR,False,False
5581,CHF,False,False
5620,USD,False,False
5655,USD,False,False
5670,USD,True,True
5680,CHF,True,True
5689,USD,False,False
5694,CHF,True,False
5696,USD,False,False
5699,USD,False,False
5703,CHF,True,False
5705,CHF,True,True
5707,CHF,False,False
5712,GBP,False,True
5723,USD,False,False
5729,CHF,True,True
5732,CHF,False,True
5742,CHF,True,True
5745,USD,True,False
5773,USD,False,False
5812,CHF,False,False
5843,EUR,False,False
5846,USD,True,False
5847,CHF,True,True
5854,CHF,False,False
5859,USD,True,False
5869,CHF,False,False
5900,USD,False,False
5923,USD,False,True
5926,EUR,False,True
5927,EUR,False,True
5933,USD,False,False
5938,CHF,False,False
5945,GBP,False,False
5960,CHF,True,False
5961,EUR,True,True
5962,GBP,True,False
6027,CHF,True,False
6084,CHF,False,False
6096,GBP,True,False
6101,USD,False,False
6103,USD,False,False
6115,CHF,True,True
6127,GBP,True,True
6180,EUR,False,True
6186,USD,True,False
6212,CHF,True,True
6233,CHF,False,False
6234,EUR,False,True
6237,CHF,False,False
6238,GBP,False,True
6240,CHF,False,True
6263,EUR,True,False
6308,CHF,True,True
6318,USD,True,True
6345,USD,False,False
6413,USD,False,False
6419,USD,True,False
6422,CHF,False,False
6436,EUR,True,False
6452,CHF,False,False
6473,EUR,False,False
6565,CHF,False,False
1416,USD,False,False
3698,USD,False,False
3755,USD,False,False
48394,CHF,False,False
72226,EUR,False,False
74789,USD,False,False
204,USD,False,False
420,USD,False,False
88,CHF,False,False
1359,GBP,False,False
1974,USD,False,False
1983,CHF,False,True
2107,USD,False,True
2170,EUR,True,False
2541,USD,False,False
2888,EUR,False,False
3273,USD,False,False
3568,USD,False,False
3752,CHF,False,False
3858,USD,False,True
3893,USD,False,False
4016,EUR,False,False
4247,USD,True,False
4251,USD,True,True
4340,USD,False,False
4452,CHF,True,False
4483,EUR,True,True
4502,USD,True,False
4509,GBP,False,True
4558,USD,False,False
4622,GBP,True,False
4649,CHF,True,False
4652,EUR,False,False
4662,USD,False,True
4809,EUR,False,True
4956,USD,False,False
4988,EUR,True,True
5074,CHF,True,True
5106,USD,False,False
5282,USD,False,False
5483,GBP,True,False
678,EUR,False,False
1340,GBP,True,False
2338,GBP,False,False
2527,GBP,False,False
2553,EUR,False,False
2863,USD,False,False
2901,EUR,True,False
2921,USD,False,False
2951,USD,False,False
3062,CHF,False,False
3066,USD,True,False
3196,EUR,False,False
3467,CHF,False,False
